128,1
1,1,1,1,1,-5.51554375,-5.2990375,-6,6,1.37500146,1.5000014
1,1,1,1,1,-5.08253125,-4.866025,-6,6,1.12500157,1.25000152
1,1,1,1,1,-4.64951875,-4.4330125,-6,6,0.87500169,1.00000163
1,1,1,1,1,-4.21650625,-4,-6,6,0.62500181,0.75000175
1,1,1,1,1,-10.81994688,-10.71169375,-6,6,4.43750003,4.5
1,1,1,1,1,-10.60344063,-10.4951875,-6,6,4.31250009,4.37500006
1,1,1,1,1,-10.38693438,-10.27868125,-6,6,4.18750015,4.25000012
1,1,1,1,1,-10.17042813,-10.062175,-6,6,4.0625002,4.12500017
1,1,1,1,1,-9.95392188,-9.84566875,-6,6,3.93750026,4.00000023
1,1,1,1,1,-9.73741563,-9.6291625,-6,6,3.81250032,3.87500029
1,1,1,1,1,-9.52090938,-9.41265625,-6,6,3.68750038,3.75000035
1,1,1,1,1,-9.30440313,-9.19615,-6,6,3.56250044,3.62500041
1,1,1,1,1,-9.08789688,-8.97964375,-6,6,3.4375005,3.50000047
1,1,1,1,1,-8.87139063,-8.7631375,-6,6,3.31250055,3.37500052
1,1,1,1,1,-8.65488437,-8.54663125,-6,6,3.18750061,3.25000058
1,1,1,1,1,-8.43837812,-8.330125,-6,6,3.06250067,3.12500064
1,1,1,1,1,-8.22187187,-8.11361875,-6,6,2.93750073,3.0000007
1,1,1,1,1,-8.00536562,-7.8971125,-6,6,2.81250079,2.87500076
1,1,1,1,1,-7.78885937,-7.68060625,-6,6,2.68750085,2.75000082
1,1,1,1,1,-7.57235312,-7.4641,-6,6,2.5625009,2.62500087
1,1,1,1,1,-7.35584687,-7.24759375,-6,6,2.43750096,2.50000093
1,1,1,1,1,-7.13934062,-7.0310875,-6,6,2.31250102,2.37500099
1,1,1,1,1,-6.92283437,-6.81458125,-6,6,2.18750108,2.25000105
1,1,1,1,1,-6.70632812,-6.598075,-6,6,2.06250114,2.12500111
1,1,1,1,1,-6.48982187,-6.38156875,-6,6,1.93750119,2.00000117
1,1,1,1,1,-6.27331562,-6.1650625,-6,6,1.81250125,1.87500122
1,1,1,1,1,-6.05680937,-5.94855625,-6,6,1.68750131,1.75000128
1,1,1,1,1,-5.84030312,-5.73205,-6,6,1.56250137,1.62500134
1,1,1,1,1,-5.62379687,-5.51554375,-6,6,1.43750143,1.5000014
1,1,1,1,1,-5.40729062,-5.2990375,-6,6,1.31250149,1.37500146
1,1,1,1,1,-5.19078437,-5.08253125,-6,6,1.18750154,1.25000152
1,1,1,1,1,-4.97427812,-4.866025,-6,6,1.0625016,1.12500157
1,1,1,1,1,-4.75777187,-4.64951875,-6,6,0.93750166,1.00000163
1,1,1,1,1,-4.54126562,-4.4330125,-6,6,0.81250172,0.87500169
1,1,1,1,1,-4.32475937,-4.21650625,-6,6,0.68750178,0.75000175
1,1,1,1,1,-4.10825312,-4,-6,6,0.56250184,0.62500181
1,1,1,1,1,-10.87407344,-10.81994687,-6,6,4.46875001,4.5
1,1,1,1,1,-10.76582031,-10.71169375,-6,6,4.40625004,4.43750003
1,1,1,1,1,-10.65756719,-10.60344063,-6,6,4.34375007,4.37500006
1,1,1,1,1,-10.54931406,-10.4951875,-6,6,4.2812501,4.31250009
1,1,1,1,1,-10.44106094,-10.38693438,-6,6,4.21875013,4.25000012
1,1,1,1,1,-10.33280781,-10.27868125,-6,6,4.15625016,4.18750015
1,1,1,1,1,-10.22455469,-10.17042813,-6,6,4.09375019,4.12500017
1,1,1,1,1,-10.11630156,-10.062175,-6,6,4.03125022,4.0625002
1,1,1,1,1,-10.00804844,-9.95392188,-6,6,3.96875025,4.00000023
1,1,1,1,1,-9.89979531,-9.84566875,-6,6,3.90625028,3.93750026
1,1,1,1,1,-9.79154219,-9.73741563,-6,6,3.84375031,3.87500029
1,1,1,1,1,-9.68328906,-9.6291625,-6,6,3.78125034,3.81250032
1,1,1,1,1,-9.57503594,-9.52090938,-6,6,3.71875036,3.75000035
1,1,1,1,1,-9.46678281,-9.41265625,-6,6,3.65625039,3.68750038
1,1,1,1,1,-9.35852969,-9.30440313,-6,6,3.59375042,3.62500041
1,1,1,1,1,-9.25027656,-9.19615,-6,6,3.53125045,3.56250044
1,1,1,1,1,-9.14202344,-9.08789688,-6,6,3.46875048,3.50000047
1,1,1,1,1,-9.03377031,-8.97964375,-6,6,3.40625051,3.4375005
1,1,1,1,1,-8.92551719,-8.87139063,-6,6,3.34375054,3.37500052
1,1,1,1,1,-8.81726406,-8.7631375,-6,6,3.28125057,3.31250055
1,1,1,1,1,-8.70901094,-8.65488438,-6,6,3.2187506,3.25000058
1,1,1,1,1,-8.60075781,-8.54663125,-6,6,3.15625063,3.18750061
1,1,1,1,1,-8.49250469,-8.43837813,-6,6,3.09375066,3.12500064
1,1,1,1,1,-8.38425156,-8.330125,-6,6,3.03125068,3.06250067
1,1,1,1,1,-8.27599844,-8.22187188,-6,6,2.96875071,3.0000007
1,1,1,1,1,-8.16774531,-8.11361875,-6,6,2.90625074,2.93750073
1,1,1,1,1,-8.05949219,-8.00536563,-6,6,2.84375077,2.87500076
1,1,1,1,1,-7.95123906,-7.8971125,-6,6,2.7812508,2.81250079
1,1,1,1,1,-7.84298594,-7.78885938,-6,6,2.71875083,2.75000082
1,1,1,1,1,-7.73473281,-7.68060625,-6,6,2.65625086,2.68750085
1,1,1,1,1,-7.62647969,-7.57235313,-6,6,2.59375089,2.62500087
1,1,1,1,1,-7.51822656,-7.4641,-6,6,2.53125092,2.5625009
1,1,1,1,1,-7.40997344,-7.35584688,-6,6,2.46875095,2.50000093
1,1,1,1,1,-7.30172031,-7.24759375,-6,6,2.40625098,2.43750096
1,1,1,1,1,-7.19346719,-7.13934063,-6,6,2.34375101,2.37500099
1,1,1,1,1,-7.08521406,-7.0310875,-6,6,2.28125103,2.31250102
1,1,1,1,1,-6.97696094,-6.92283438,-6,6,2.21875106,2.25000105
1,1,1,1,1,-6.86870781,-6.81458125,-6,6,2.15625109,2.18750108
1,1,1,1,1,-6.76045469,-6.70632813,-6,6,2.09375112,2.12500111
1,1,1,1,1,-6.65220156,-6.598075,-6,6,2.03125115,2.06250114
1,1,1,1,1,-6.54394844,-6.48982188,-6,6,1.96875118,2.00000117
1,1,1,1,1,-6.43569531,-6.38156875,-6,6,1.90625121,1.93750119
1,1,1,1,1,-6.32744219,-6.27331563,-6,6,1.84375124,1.87500122
1,1,1,1,1,-6.21918906,-6.1650625,-6,6,1.78125127,1.81250125
1,1,1,1,1,-6.11093594,-6.05680938,-6,6,1.7187513,1.75000128
1,1,1,1,1,-6.00268281,-5.94855625,-6,6,1.65625133,1.68750131
1,1,1,1,1,-5.89442969,-5.84030313,-6,6,1.59375136,1.62500134
1,1,1,1,1,-5.78617656,-5.73205,-6,6,1.53125138,1.56250137
1,1,1,1,1,-5.67792344,-5.62379688,-6,6,1.46875141,1.5000014
1,1,1,1,1,-5.56967031,-5.51554375,-6,6,1.40625144,1.43750143
1,1,1,1,1,-5.46141719,-5.40729063,-6,6,1.34375147,1.37500146
1,1,1,1,1,-5.35316406,-5.2990375,-6,6,1.2812515,1.31250149
1,1,1,1,1,-5.24491094,-5.19078438,-6,6,1.21875153,1.25000152
1,1,1,1,1,-5.13665781,-5.08253125,-6,6,1.15625156,1.18750154
1,1,1,1,1,-5.02840469,-4.97427813,-6,6,1.09375159,1.12500157
1,1,1,1,1,-4.92015156,-4.866025,-6,6,1.03125162,1.0625016
1,1,1,1,1,-4.81189844,-4.75777188,-6,6,0.96875165,1.00000163
1,1,1,1,1,-4.70364531,-4.64951875,-6,6,0.90625168,0.93750166
1,1,1,1,1,-4.59539219,-4.54126563,-6,6,0.8437517,0.87500169
1,1,1,1,1,-4.48713906,-4.4330125,-6,6,0.78125173,0.81250172
1,1,1,1,1,-4.37888594,-4.32475938,-6,6,0.71875176,0.75000175
1,1,1,1,1,-4.27063281,-4.21650625,-6,6,0.65625179,0.68750178
1,1,1,1,1,-4.16237969,-4.10825313,-6,6,0.59375182,0.62500181
1,1,1,1,1,-4.05412656,-4,-6,6,0.53125185,0.56250184
