             -10                0        1.1596705                0    1
  -9.84848484848                0        1.2109135   0.151515151515    1
  -9.54545454545                0        1.2925625   0.454545454545    1
  -9.24242424242                0        1.3526485   0.757575757576    1
  -8.93939393939                0        1.3917615    1.06060606061    1
  -8.63636363636                0        1.4106925    1.36363636364    1
  -8.33333333333                0        1.4105325    1.66666666667    1
   -8.0303030303                0        1.3919685     1.9696969697    1
  -7.72727272727                0         1.355801    2.27272727273    1
  -7.42424242424                0          1.30244    2.57575757576    1
  -7.12121212121                0        1.2325995    2.87878787879    1
  -6.81818181818                0        1.1469185    3.18181818182    1
  -6.51515151515                0        1.0467265    3.48484848485    1
  -6.21212121212                0         0.933717    3.78787878788    1
  -5.90909090909                0        0.8107061    4.09090909091    1
  -5.60606060606                0        0.6812616    4.39393939394    1
  -5.30303030303                0        0.5502957    4.69696969697    1
              -5                0        0.4234564                5    1
  -4.69696969697                0        0.3073284    5.30303030303    1
  -4.39393939394                0        0.2084151    5.60606060606    1
  -4.09090909091                0        0.1329564    5.90909090909    1
  -3.78787878788                0     0.0857806315    6.21212121212    1
  -3.48484848485                0       0.07027445    6.51515151515    1
  -3.18181818182                0     0.0876695215    6.81818181818    1
  -2.87878787879                0         0.137463    7.12121212121    1
  -2.57575757576                0       0.21703455    7.42424242424    1
  -2.27272727273                0        0.3223601    7.72727272727    1
   -1.9696969697                0        0.4484985     8.0303030303    1
  -1.66666666667                0       0.59222265    8.33333333333    1
  -1.36363636364                0        0.7543831    8.63636363636    1
  -1.06060606061                0       0.94244295    8.93939393939    1
 -0.757575757576                0         1.170014    9.24242424242    1
 -0.454545454545                0         1.451346    9.54545454545    1
 -0.151515151515                0          1.75631    9.84848484848    1
  0.151515151515                0        1.9661165    10.1515151515    1
  0.454545454545                0        2.0109625    10.4545454545    1
  0.757575757576                0        1.9615035    10.7575757576    1
   1.06060606061                0         1.893132    11.0606060606    1
   1.36363636364                0         1.829734    11.3636363636    1
   1.66666666667                0        1.7759635    11.6666666667    1
    1.9696969697                0        1.7314545    11.9696969697    1
   2.27272727273                0        1.6949415    12.2727272727    1
   2.57575757576                0         1.665176    12.5757575758    1
   2.87878787879                0         1.641012    12.8787878788    1
   3.18181818182                0        1.6216385    13.1818181818    1
   3.48484848485                0         1.606272    13.4848484848    1
   3.78787878788                0         1.594446    13.7878787879    1
   4.09090909091                0         1.585622    14.0909090909    1
   4.39393939394                0        1.5795535    14.3939393939    1
   4.69696969697                0         1.575855     14.696969697    1
               5                0         1.574416               15    1
   5.30303030303                0         1.574944     15.303030303    1
   5.60606060606                0          1.57741    15.6060606061    1
   5.90909090909                0        1.5815715    15.9090909091    1
   6.21212121212                0        1.5874415    16.2121212121    1
   6.51515151515                0         1.594788    16.5151515152    1
   6.81818181818                0         1.603623    16.8181818182    1
   7.12121212121                0        1.6136755    17.1212121212    1
   7.42424242424                0        1.6248995    17.4242424242    1
   7.72727272727                0        1.6369105    17.7272727273    1
    8.0303030303                0        1.6495005    18.0303030303    1
   8.33333333333                0        1.6620375    18.3333333333    1
   8.63636363636                0         1.673958    18.6363636364    1
   8.93939393939                0        1.6841205    18.9393939394    1
   9.24242424242                0         1.691221    19.2424242424    1
   9.54545454545                0         1.693068    19.5454545455    1
   9.84848484848                0        1.6867685    19.8484848485    1
              10                0       1.67730775               20    1
